Time [Sec] - Base	g - Base	Time [Sec] - Ground	g - Ground
14.7244	-0,022	14.7244	-0,097
14.7246	-0,013	14.7246	-0,113
14.7248	-0,002	14.7248	-0,097
14.725	0,009	14.725	-0,055
14.7252	0,022	14.7252	0,004
14.7254	0,036	14.7254	0,068
14.7256	0,049	14.7256	0,124
14.7258	0,063	14.7258	0,161
14.726	0,076	14.726	0,170
14.7262	0,087	14.7262	0,148
14.7264	0,095	14.7264	0,094
14.7266	0,100	14.7266	0,013
14.7268	0,102	14.7268	-0,086
14.727	0,099	14.727	-0,192
14.7272	0,094	14.7272	-0,293
14.7274	0,085	14.7274	-0,377
14.7276	0,073	14.7276	-0,437
14.7278	0,060	14.7278	-0,468
14.728	0,046	14.728	-0,468
14.7282	0,033	14.7282	-0,441
14.7284	0,021	14.7284	-0,395
14.7286	0,010	14.7286	-0,338
14.7288	0,003	14.7288	-0,283
14.729	-0,001	14.729	-0,238
14.7292	-0,003	14.7292	-0,211
14.7294	-0,001	14.7294	-0,206
14.7296	0,003	14.7296	-0,225
14.7298	0,009	14.7298	-0,265
14.73	0,017	14.73	-0,317
14.7302	0,025	14.7302	-0,374
14.7304	0,033	14.7304	-0,427
14.7306	0,041	14.7306	-0,465
14.7308	0,048	14.7308	-0,482
14.731	0,054	14.731	-0,475
14.7312	0,060	14.7312	-0,442
14.7314	0,064	14.7314	-0,386
14.7316	0,069	14.7316	-0,312
14.7318	0,073	14.7318	-0,229
14.732	0,078	14.732	-0,145
14.7322	0,083	14.7322	-0,068
14.7324	0,090	14.7324	-0,004
14.7326	0,096	14.7326	0,041
14.7328	0,104	14.7328	0,066
14.733	0,111	14.733	0,072
14.7332	0,118	14.7332	0,059
14.7334	0,125	14.7334	0,033
14.7336	0,131	14.7336	-0,001
14.7338	0,136	14.7338	-0,040
14.734	0,140	14.734	-0,079
14.7342	0,142	14.7342	-0,114
14.7344	0,142	14.7344	-0,142
14.7346	0,141	14.7346	-0,163
14.7348	0,139	14.7348	-0,175
14.735	0,135	14.735	-0,178
14.7352	0,130	14.7352	-0,172
14.7354	0,124	14.7354	-0,159
14.7356	0,117	14.7356	-0,139
14.7358	0,109	14.7358	-0,116
14.736	0,100	14.736	-0,093
14.7362	0,090	14.7362	-0,073
14.7364	0,079	14.7364	-0,062
14.7366	0,067	14.7366	-0,064
14.7368	0,054	14.7368	-0,081
14.737	0,040	14.737	-0,116
14.7372	0,026	14.7372	-0,167
14.7374	0,012	14.7374	-0,229
14.7376	-0,003	14.7376	-0,295
14.7378	-0,019	14.7378	-0,351
14.738	-0,034	14.738	-0,386
14.7382	-0,051	14.7382	-0,384
14.7384	-0,068	14.7384	-0,334
14.7386	-0,086	14.7386	-0,228
14.7388	-0,105	14.7388	-0,063
14.739	-0,125	14.739	0,156
14.7392	-0,145	14.7392	0,415
14.7394	-0,166	14.7394	0,696
14.7396	-0,187	14.7396	0,971
14.7398	-0,206	14.7398	1,213
14.74	-0,224	14.74	1,393
14.7402	-0,239	14.7402	1,488
14.7404	-0,250	14.7404	1,482
14.7406	-0,256	14.7406	1,367
14.7408	-0,258	14.7408	1,150
14.741	-0,254	14.741	0,846
14.7412	-0,245	14.7412	0,483
14.7414	-0,232	14.7414	0,092
14.7416	-0,214	14.7416	-0,289
14.7418	-0,193	14.7418	-0,627
14.742	-0,170	14.742	-0,892
14.7422	-0,146	14.7422	-1,064
14.7424	-0,122	14.7424	-1,133
14.7426	-0,098	14.7426	-1,103
14.7428	-0,075	14.7428	-0,985
14.743	-0,053	14.743	-0,803
14.7432	-0,033	14.7432	-0,582
14.7434	-0,012	14.7434	-0,353
14.7436	0,007	14.7436	-0,141
14.7438	0,027	14.7438	0,032
14.744	0,046	14.744	0,154
14.7442	0,066	14.7442	0,221
14.7444	0,086	14.7444	0,237
14.7446	0,107	14.7446	0,212
14.7448	0,126	14.7448	0,163
14.745	0,145	14.745	0,106
14.7452	0,162	14.7452	0,059
14.7454	0,176	14.7454	0,034
14.7456	0,187	14.7456	0,037
14.7458	0,195	14.7458	0,071
14.746	0,198	14.746	0,130
14.7462	0,196	14.7462	0,206
14.7464	0,191	14.7464	0,286
14.7466	0,182	14.7466	0,358
14.7468	0,169	14.7468	0,409
14.747	0,153	14.747	0,431
14.7472	0,135	14.7472	0,419
14.7474	0,116	14.7474	0,372
14.7476	0,095	14.7476	0,295
14.7478	0,074	14.7478	0,194
14.748	0,053	14.748	0,079
14.7482	0,032	14.7482	-0,041
14.7484	0,011	14.7484	-0,156
14.7486	-0,009	14.7486	-0,260
14.7488	-0,029	14.7488	-0,347
14.749	-0,048	14.749	-0,415
14.7492	-0,067	14.7492	-0,466
14.7494	-0,086	14.7494	-0,503
14.7496	-0,104	14.7496	-0,528
14.7498	-0,121	14.7498	-0,546
14.75	-0,137	14.75	-0,560
14.7502	-0,152	14.7502	-0,573
14.7504	-0,166	14.7504	-0,586
14.7506	-0,177	14.7506	-0,596
14.7508	-0,186	14.7508	-0,604
14.751	-0,192	14.751	-0,604
14.7512	-0,195	14.7512	-0,594
14.7514	-0,195	14.7514	-0,570
14.7516	-0,191	14.7516	-0,531
14.7518	-0,185	14.7518	-0,476
14.752	-0,175	14.752	-0,407
14.7522	-0,164	14.7522	-0,325
14.7524	-0,150	14.7524	-0,237
14.7526	-0,135	14.7526	-0,146
14.7528	-0,120	14.7528	-0,060
14.753	-0,106	14.753	0,016
14.7532	-0,092	14.7532	0,077
14.7534	-0,080	14.7534	0,119
14.7536	-0,069	14.7536	0,138
14.7538	-0,061	14.7538	0,135
14.754	-0,054	14.754	0,111
14.7542	-0,049	14.7542	0,069
14.7544	-0,045	14.7544	0,015
14.7546	-0,041	14.7546	-0,047
14.7548	-0,037	14.7548	-0,111
14.755	-0,032	14.755	-0,170
14.7552	-0,026	14.7552	-0,219
14.7554	-0,018	14.7554	-0,256
14.7556	-0,009	14.7556	-0,279
14.7558	0,002	14.7558	-0,288
14.756	0,014	14.756	-0,286
14.7562	0,026	14.7562	-0,276
14.7564	0,038	14.7564	-0,265
14.7566	0,049	14.7566	-0,257
14.7568	0,058	14.7568	-0,257
14.757	0,065	14.757	-0,270
14.7572	0,069	14.7572	-0,296
14.7574	0,069	14.7574	-0,335
14.7576	0,067	14.7576	-0,385
14.7578	0,061	14.7578	-0,440
14.758	0,052	14.758	-0,493
14.7582	0,041	14.7582	-0,537
14.7584	0,028	14.7584	-0,563
14.7586	0,015	14.7586	-0,566
14.7588	0,001	14.7588	-0,541
14.759	-0,011	14.759	-0,486
14.7592	-0,023	14.7592	-0,403
14.7594	-0,033	14.7594	-0,296
14.7596	-0,040	14.7596	-0,173
14.7598	-0,046	14.7598	-0,041
14.76	-0,048	14.76	0,090
14.7602	-0,049	14.7602	0,211
14.7604	-0,047	14.7604	0,316
14.7606	-0,043	14.7606	0,398
14.7608	-0,038	14.7608	0,457
14.761	-0,030	14.761	0,492
14.7612	-0,021	14.7612	0,508
14.7614	-0,011	14.7614	0,507
14.7616	-0,001	14.7616	0,498
14.7618	0,011	14.7618	0,484
14.762	0,022	14.762	0,471
14.7622	0,033	14.7622	0,462
14.7624	0,044	14.7624	0,459
14.7626	0,053	14.7626	0,460
14.7628	0,060	14.7628	0,462
14.763	0,064	14.763	0,464
14.7632	0,067	14.7632	0,460
14.7634	0,066	14.7634	0,447
14.7636	0,064	14.7636	0,423
14.7638	0,059	14.7638	0,387
14.764	0,053	14.764	0,340
14.7642	0,046	14.7642	0,284
14.7644	0,039	14.7644	0,223
14.7646	0,032	14.7646	0,161
14.7648	0,027	14.7648	0,102
14.765	0,024	14.765	0,050
14.7652	0,023	14.7652	0,009
14.7654	0,023	14.7654	-0,020
14.7656	0,025	14.7656	-0,037
14.7658	0,027	14.7658	-0,041
14.766	0,028	14.766	-0,036
14.7662	0,029	14.7662	-0,023
14.7664	0,027	14.7664	-0,006
14.7666	0,023	14.7666	0,013
14.7668	0,016	14.7668	0,032
14.767	0,006	14.767	0,048
14.7672	-0,007	14.7672	0,061
14.7674	-0,022	14.7674	0,070
14.7676	-0,037	14.7676	0,076
14.7678	-0,053	14.7678	0,080
14.768	-0,066	14.768	0,082
14.7682	-0,078	14.7682	0,085
14.7684	-0,087	14.7684	0,089
14.7686	-0,092	14.7686	0,097
14.7688	-0,093	14.7688	0,109
14.769	-0,091	14.769	0,125
14.7692	-0,086	14.7692	0,145
14.7694	-0,080	14.7694	0,168
14.7696	-0,072	14.7696	0,192
14.7698	-0,065	14.7698	0,213
14.77	-0,058	14.77	0,229
14.7702	-0,052	14.7702	0,236
14.7704	-0,047	14.7704	0,231
14.7706	-0,044	14.7706	0,214
14.7708	-0,042	14.7708	0,184
14.771	-0,040	14.771	0,141
14.7712	-0,038	14.7712	0,090
14.7714	-0,035	14.7714	0,034
14.7716	-0,031	14.7716	-0,021
14.7718	-0,026	14.7718	-0,070
14.772	-0,018	14.772	-0,109
14.7722	-0,008	14.7722	-0,134
14.7724	0,003	14.7724	-0,145
14.7726	0,015	14.7726	-0,144
14.7728	0,027	14.7728	-0,136
14.773	0,039	14.773	-0,126
14.7732	0,050	14.7732	-0,121
14.7734	0,061	14.7734	-0,129
14.7736	0,069	14.7736	-0,153
14.7738	0,076	14.7738	-0,197
14.774	0,082	14.774	-0,259
14.7742	0,087	14.7742	-0,333
14.7744	0,091	14.7744	-0,410
14.7746	0,095	14.7746	-0,479
14.7748	0,099	14.7748	-0,528
14.775	0,104	14.775	-0,546
14.7752	0,109	14.7752	-0,524
14.7754	0,115	14.7754	-0,458
14.7756	0,121	14.7756	-0,349
14.7758	0,126	14.7758	-0,205
14.776	0,131	14.776	-0,038
14.7762	0,134	14.7762	0,137
14.7764	0,135	14.7764	0,302
14.7766	0,134	14.7766	0,440
14.7768	0,129	14.7768	0,538
14.777	0,122	14.777	0,586
14.7772	0,112	14.7772	0,583
14.7774	0,099	14.7774	0,532
14.7776	0,083	14.7776	0,443
14.7778	0,065	14.7778	0,329
14.778	0,046	14.778	0,210
14.7782	0,026	14.7782	0,100
14.7784	0,007	14.7784	0,017
14.7786	-0,012	14.7786	-0,030
14.7788	-0,028	14.7788	-0,035
14.779	-0,042	14.779	0,003
14.7792	-0,053	14.7792	0,077
14.7794	-0,060	14.7794	0,178
14.7796	-0,064	14.7796	0,294
14.7798	-0,064	14.7798	0,411
14.78	-0,062	14.78	0,518
14.7802	-0,057	14.7802	0,606
14.7804	-0,051	14.7804	0,668
14.7806	-0,045	14.7806	0,705
14.7808	-0,039	14.7808	0,717
14.781	-0,034	14.781	0,710
14.7812	-0,032	14.7812	0,691
14.7814	-0,031	14.7814	0,665
14.7816	-0,032	14.7816	0,640
14.7818	-0,035	14.7818	0,618
14.782	-0,038	14.782	0,601
14.7822	-0,040	14.7822	0,590
14.7824	-0,042	14.7824	0,581
14.7826	-0,041	14.7826	0,572
14.7828	-0,037	14.7828	0,559
14.783	-0,030	14.783	0,540
14.7832	-0,021	14.7832	0,513
14.7834	-0,010	14.7834	0,477
14.7836	0,001	14.7836	0,435
14.7838	0,012	14.7838	0,389
14.784	0,021	14.784	0,342
14.7842	0,027	14.7842	0,297
14.7844	0,029	14.7844	0,256
14.7846	0,027	14.7846	0,222
14.7848	0,021	14.7848	0,193
14.785	0,012	14.785	0,168
14.7852	0,001	14.7852	0,145
14.7854	-0,010	14.7854	0,120
14.7856	-0,021	14.7856	0,091
14.7858	-0,030	14.7858	0,055
14.786	-0,036	14.786	0,010
14.7862	-0,038	14.7862	-0,042
